Day,Age,"Ad set name","Ad name","Campaign name","Account name","Account ID",Reach,Impressions,"Attribution setting",Frequency,"Amount spent (USD)","Link clicks",Purchases,"Mobile app purchases","Website purchases","Cost per purchase","App Installs","Mobile app installs","Desktop app installs","Cost per App Install","Landing page views","New messaging connections","Cost per new messaging connection","Messaging conversations started","CPM (cost per 1,000 impressions)","Campaign delivery","Post reactions","Post engagement","Post shares","Cost per Page engagement","Cost per landing page view","Reporting starts","Reporting ends","Campaign name","Clicks (all)","CPC (cost per link click)","100% VTR","50% VTR","25% VTR","75% VTR","CTR (link click-through rate)","Delivery status","Delivery level","Result Type","Cost per result",Results,"Page engagement",ThruPlays,"Result rate"
2023-05-14,25-34,"Custom Audience:  Iphone_mobile_website_visitors_180D","Iphone 14 Campaign May - Engagement","2304124573_P03|4800019283|Website||_Engagement_$50.00_CPR- $0.04_1,250_Tactical_Iphone 14 May Campaign_May 7-May 31_All FB","Robishop - HP - BD - USD",314738092876571,3506,4225,"7-day click or 1-day view",1.2050770108386,0.78,62,,,,,,,,,24,2,0.39,2,0.18461538,active,18,81,1,0.00962963,0.0325,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Engagement_$50.00_CPR- $0.04_1,250_Tactical_Iphone 14 May Campaign_May 7-May 31_All FB",158,0.01258065,0,0,0,0,1.4674556213018,active,ad,"Post engagement",0.0096296296296296,81,81,,1.9171597633136
2023-05-14,35-44,"Custom Audience: Lookalike (1%) - People who visited iPhone 14 webpage in last 30D","Iphone 14 campaign May - Traffic","2304124573_P03|4800019283|Website||_Traffic_$150.00_CPR- $0.04_3,750_Tactical_Iphone 14 May Campaign_May 7-May 31_All FB","Robishop - HP - BD - USD",314738092876571,3984,7323,"7-day click or 1-day view",1.8381024096386,0.65,109,,,,,,,,,41,,,,0.08876144,active,1,110,,0.00590909,0.01585366,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$150.00_CPR- $0.04_3,750_Tactical_Iphone 14 May Campaign_May 7-May 31_All FB",147,0.0059633,0,0,0,0,1.4884610132459,active,ad,"Link clicks",0.0059633027522936,109,110,,1.4884610132459
2023-05-14,35-44,"Custom Audience: 1% Lookalike Samsung Website Visitor- 90D","Samsung A series Campaign - traffic","2304124573_P03|4800019283|Website||_Traffic_$100.00_CPR- $0.04_2,500_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,870,1138,"7-day click or 1-day view",1.3080459770115,0.13,17,,,,,,,,,9,,,,0.1142355,active,2,19,,0.00684211,0.01444444,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$100.00_CPR- $0.04_2,500_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",29,0.00764706,0,0,0,0,1.493848857645,active,ad,"Link clicks",0.0076470588235294,17,19,,1.493848857645
2023-05-14,25-34,"Custom Audience: Lookalike audiences 1% of IOT page visitor 30 days","IOT Catalog Campaign_Traffic","2304124794_P01|4800019347|Website||_Traffic_$470.00_CPR- $0.04_11,750_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_IOT Catalog Campaign_Apr 26-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,8804,14289,"7-day click or 1-day view",1.6230122671513,1.46,214,,,,,,,,,119,,,,0.1021765,active,3,217,,0.00672811,0.01226891,2023-05-14,2023-05-14,"2304124794_P01|4800019347|Website||_Traffic_$470.00_CPR- $0.04_11,750_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_IOT Catalog Campaign_Apr 26-Jun 30_All FB",284,0.00682243,0,0,0,0,1.497655539226,active,ad,,,119,217,,0.83280845405557
2023-05-14,18-24,"Custom Audience: robishop_website_visitors_90D","Mobile Carnival Main","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,59,66,"7-day click or 1-day view",1.1186440677966,0,1,,,,,,,,,1,,,,0,active,,8,,0,0,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",1,0,0.01515152,0.09090909,0.15151515,0.04545455,1.5151515151515,active,ad,,,,8,1,
2023-05-14,18-24,"Custom Audience: Lookalike (1%) - People who add to cart 10k- 50k value products 30D","Oneplus Nord CE 3 Launch","2304124573_P03|4800019283|Website||_Traffic_$125.00_CPR- $0.04_3,125_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB","Robishop - HP - BD - USD",314738092876571,17625,36247,"7-day click or 1-day view",2.0565673758865,3.33,557,,,,,,,,,209,,,,0.09186967,active,7,566,,0.00588339,0.01593301,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$125.00_CPR- $0.04_3,125_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB",652,0.00597846,0,0,0,0,1.5366788975639,active,ad,"Link clicks",0.0059784560143627,557,566,,1.5366788975639
2023-05-14,25-34,"Custom Audience:  Robishop Website Purchaser_90days","Oneplus Nord CE 3 Launch","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB","Robishop - HP - BD - USD",314738092876571,37,65,"7-day click or 1-day view",1.7567567567568,0.14,1,,,,,,,,,,,,,2.15384615,active,,1,,0.14,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB",1,0.14,0,0,0,0,1.5384615384615,active,ad,,,,1,,
2023-05-14,35-44,"Custom Audience: robishop_website_visitors_90D","Mobile Carnival","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,366,454,"7-day click or 1-day view",1.2404371584699,0.23,7,,,,,,,,,6,,,,0.50660793,active,,7,,0.03285714,0.03833333,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",14,0.03285714,0,0,0,0,1.5418502202643,active,ad,,,,7,,
2023-05-14,25-34,"Custom Audience: Lookalike (1%) - Robishop_website_purchasers_90D","Robishop Electronics & Home appliance Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,7552,9202,"7-day click or 1-day view",1.2184851694915,2,142,,,,,,,,,75,1,2,1,0.21734406,active,6,148,,0.01351351,0.02666667,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB",187,0.01408451,0,0,0,0,1.5431427950446,active,ad,,,,148,,
2023-05-14,35-44,"Lookalike (1%) - Robishop_website_purchasers_90D","Iphone 14 Campaign May - Conversion","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $6_25_Tactical_Iphone 14 May Campaign_May 7-May 31_All FB","Robishop - HP - BD - USD",314738092876571,3080,3497,"7-day click or 1-day view",1.1353896103896,1.48,54,,,,,,,,,23,1,1.48,1,0.4232199,active,9,63,,0.02349206,0.06434783,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $6_25_Tactical_Iphone 14 May Campaign_May 7-May 31_All FB",220,0.02740741,0,0,0,0,1.5441807263369,active,ad,,,,63,,
2023-05-14,35-44,"Custom Audience: cross Sell Accessories to iot viewers - All Accessories Products","Robishop Accessories Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,220,387,"7-day click or 1-day view",1.7590909090909,0.07,6,,,,,,,,,5,,,,0.18087855,active,,6,,0.01166667,0.014,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB",7,0.01166667,0,0,0,0,1.5503875968992,active,ad,,,,6,,
2023-05-14,25-34,"Core Audience: Interest Based Audience for Smartphone","Robishop Mobile Carnival","2304124573_P03|4800019283|Website||_Traffic_$380.00_CPR- $0.04_9,500_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,10112,17424,"7-day click or 1-day view",1.7231012658228,1.52,271,,,,,,,,,100,,,,0.087236,active,3,274,,0.00554745,0.0152,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$380.00_CPR- $0.04_9,500_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",325,0.00560886,0,0,0,0,1.5553259871442,active,ad,"Link clicks",0.0056088560885609,271,274,,1.5553259871442
2023-05-14,35-44,"Custom Audience: Lookalike (1%) - Robishop_website_purchasers_90D","Iphone 14 campaign May - Traffic","2304124573_P03|4800019283|Website||_Traffic_$150.00_CPR- $0.04_3,750_Tactical_Iphone 14 May Campaign_May 7-May 31_All FB","Robishop - HP - BD - USD",314738092876571,4464,6632,"7-day click or 1-day view",1.4856630824373,0.49,104,,,,,,,,,41,1,0.49,1,0.0738842,active,3,107,,0.00457944,0.01195122,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$150.00_CPR- $0.04_3,750_Tactical_Iphone 14 May Campaign_May 7-May 31_All FB",159,0.00471154,0,0,0,0,1.5681544028951,active,ad,"Link clicks",0.0047115384615385,104,107,,1.5681544028951
2023-05-14,25-34,"Custom Audience: Lookalike  1% (Accessories Purchasers)","Robishop Accessories Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,3092,4225,"7-day click or 1-day view",1.3664294954722,1.37,67,,,,,,,,,36,,,,0.32426036,active,2,69,,0.01985507,0.03805556,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB",79,0.02044776,0,0,0,0,1.585798816568,active,ad,,,,69,,
2023-05-14,25-34,"Custom Audience: Website  People who add to cart 10k- 50k value products 30D  Website  Robishop Value-based Add to Cart Base>=60,000 120D Lookalike  Lookalike (1%) - Samsung_Mobile_Purchasers(Brand)","Samsung A series Campaign -conversion","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,58,62,"7-day click or 1-day view",1.0689655172414,0.03,1,,,,,,,,,1,,,,0.48387097,active,,1,,0.03,0.03,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",4,0.03,0,0,0,0,1.6129032258065,active,ad,,,,1,,
2023-05-14,45-54,"Custom Audience: Lookalike (1%) - Robishop_website_purchasers_90D","Iphone 14 campaign May - Traffic","2304124573_P03|4800019283|Website||_Traffic_$150.00_CPR- $0.04_3,750_Tactical_Iphone 14 May Campaign_May 7-May 31_All FB","Robishop - HP - BD - USD",314738092876571,212,248,"7-day click or 1-day view",1.1698113207547,0.02,4,,,,,,,,,1,,,,0.08064516,active,,4,,0.005,0.02,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$150.00_CPR- $0.04_3,750_Tactical_Iphone 14 May Campaign_May 7-May 31_All FB",4,0.005,0,0,0,0,1.6129032258065,active,ad,"Link clicks",0.005,4,4,,1.6129032258065
2023-05-14,25-34,"Custom Audience: cross Sell Accessories to Lifetime Purchasers - All Accessories Products","Robishop Accessories Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,715,1588,"7-day click or 1-day view",2.220979020979,1.02,26,,,,,,,,,15,,,,0.64231738,active,1,27,,0.03777778,0.068,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB",28,0.03923077,0,0,0,0,1.6372795969773,active,ad,,,,27,,
2023-05-14,25-34,"Custom Audience: 1% Lookalike Samsung Website Visitor- 90D","Samsung A series Campaign - traffic","2304124573_P03|4800019283|Website||_Traffic_$100.00_CPR- $0.04_2,500_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,1564,2198,"7-day click or 1-day view",1.4053708439898,0.21,36,,,,,,,,,12,,,,0.0955414,active,2,38,,0.00552632,0.0175,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$100.00_CPR- $0.04_2,500_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",54,0.00583333,0,0,0,0,1.6378525932666,active,ad,"Link clicks",0.0058333333333333,36,38,,1.6378525932666
2023-05-14,25-34,"Custom Audience: Cross Sell Mobile Purchasers 180D","Robishop Mobile Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,422.00_CPR- $5_284_Always On_Mobile Phones_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,499,1396,"7-day click or 1-day view",2.7975951903808,0.9,23,,,,,,,,,16,,,1,0.64469914,active,,23,,0.03913043,0.05625,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,422.00_CPR- $5_284_Always On_Mobile Phones_Apr 13-Jun 30_All FB",28,0.03913043,0,0,0,0,1.647564469914,active,ad,,,,23,,
2023-05-14,55-64,"Custom Audience: 1% Lookalike Robishop Smartphone Purchaser 90D","Samsung A series Campaign - traffic","2304124573_P03|4800019283|Website||_Traffic_$100.00_CPR- $0.04_2,500_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,60,60,"7-day click or 1-day view",1,0.01,1,,,,,,,,,1,,,,0.16666667,active,,1,,0.01,0.01,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$100.00_CPR- $0.04_2,500_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",1,0.01,0,0,0,0,1.6666666666667,active,ad,"Link clicks",0.01,1,1,,1.6666666666667
2023-05-14,35-44,"Custom Audience:  Iphone_mobile_website_visitors_180D","Iphone 14 Campaign May - Engagement","2304124573_P03|4800019283|Website||_Engagement_$50.00_CPR- $0.04_1,250_Tactical_Iphone 14 May Campaign_May 7-May 31_All FB","Robishop - HP - BD - USD",314738092876571,2132,2690,"7-day click or 1-day view",1.2617260787992,0.43,45,,,,,,,,,24,,,,0.1598513,active,5,51,,0.00843137,0.01791667,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Engagement_$50.00_CPR- $0.04_1,250_Tactical_Iphone 14 May Campaign_May 7-May 31_All FB",90,0.00955556,0,0,0,0,1.6728624535316,active,ad,"Post engagement",0.0084313725490196,51,51,,1.8959107806691
2023-05-14,18-24,"Custom Audience: 1% Lookalike Samsung Website Visitor- 90D","Samsung A series Campaign - traffic","2304124573_P03|4800019283|Website||_Traffic_$100.00_CPR- $0.04_2,500_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,2398,3943,"7-day click or 1-day view",1.6442869057548,0.37,66,,,,,,,,,26,,,,0.09383718,active,,66,,0.00560606,0.01423077,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$100.00_CPR- $0.04_2,500_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",74,0.00560606,0,0,0,0,1.6738523966523,active,ad,"Link clicks",0.0056060606060606,66,66,,1.6738523966523
2023-05-14,45-54,"Custom Audience: Lookalike of OBD product page visitor","Robi Intelligent Bike Tracker","2304124794_P01|4800019347|Website||_Conversions_$510.00_CPR- $6_85_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,104,119,"7-day click or 1-day view",1.1442307692308,0.04,2,,,,,,,,,,,,,0.33613445,active,,21,,0.00190476,,2023-05-14,2023-05-14,"2304124794_P01|4800019347|Website||_Conversions_$510.00_CPR- $6_85_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB",2,0.02,0.05042017,0.1092437,0.17647059,0.06722689,1.6806722689076,active,ad,,,,21,6,
2023-05-14,25-34,"Custom Audience:  Robishop Oneplus Website Visitors_180D exclude nord ce 3 web page visitor 180d","Oneplus Nord CE 3 Launch","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB","Robishop - HP - BD - USD",314738092876571,47,59,"7-day click or 1-day view",1.2553191489362,0.07,1,,,,,,,,,1,,,,1.18644068,active,1,2,,0.035,0.07,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB",3,0.07,0,0,0,0,1.6949152542373,active,ad,,,,2,,
2023-05-14,18-24,"Custom Audience: Lookalike  1% (Accessories Purchasers)","Robishop Accessories Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,1780,2335,"7-day click or 1-day view",1.311797752809,0.44,40,,,,,,,,,31,,,,0.18843683,active,1,41,,0.01073171,0.01419355,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB",47,0.011,0,0,0,0,1.7130620985011,active,ad,,,,41,,
2023-05-14,25-34,"Custom Audience: People who like or follow ​Robishop Page + Robishop Engaged audience in post/ads last 30 Days","Mobile Carnival","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,10896,14909,"7-day click or 1-day view",1.3683002936858,5.19,256,1,,1,5.19,,,,,190,3,1.73,3,0.34811188,active,19,277,,0.01873646,0.02731579,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",575,0.02027344,0,0,0,0,1.7170836407539,active,ad,,,1,277,,0.0067073579716949
2023-05-14,18-24,"Custom Audience: Robishop Website Visitor- 90D +  Lookalike (1%) - robishop Samsung web page visit 30 days","Samsung A series Campaign - engagement","2304124573_P03|4800019283|Website||_Engagement_$50.00_CPR- $0.05_1,000_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,1442,1510,"7-day click or 1-day view",1.0471567267684,0.28,26,,,,,,,,,10,,,,0.18543046,active,45,71,,0.00394366,0.028,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Engagement_$50.00_CPR- $0.05_1,000_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",108,0.01076923,0,0,0,0,1.7218543046358,active,ad,"Post engagement",0.003943661971831,71,71,,4.7019867549669
2023-05-14,25-34,"Custom Audience: Lookalike 1% of Pocket Router page visitor 30 days","IOT Catalog Campaign_Traffic","2304124794_P01|4800019347|Website||_Traffic_$470.00_CPR- $0.04_11,750_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_IOT Catalog Campaign_Apr 26-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,2764,3572,"7-day click or 1-day view",1.2923299565847,0.27,62,,,,,,,,,39,,,,0.07558791,active,,62,,0.00435484,0.00692308,2023-05-14,2023-05-14,"2304124794_P01|4800019347|Website||_Traffic_$470.00_CPR- $0.04_11,750_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_IOT Catalog Campaign_Apr 26-Jun 30_All FB",107,0.00435484,0,0,0,0,1.7357222844345,active,ad,,,39,62,,1.0918253079507
2023-05-14,35-44,"Core Audience: Interest Based Audience for Smartphone","Robishop Mobile Carnival","2304124573_P03|4800019283|Website||_Traffic_$380.00_CPR- $0.04_9,500_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,5192,8399,"7-day click or 1-day view",1.6176810477658,0.97,146,,,,,,,,,59,,,,0.11548994,active,2,148,,0.00655405,0.01644068,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$380.00_CPR- $0.04_9,500_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",191,0.00664384,0,0,0,0,1.7383021788308,active,ad,"Link clicks",0.0066438356164384,146,148,,1.7383021788308
2023-05-14,45-54,"Custom Audience: Robishop Website Visitor- 90D +  Lookalike (1%) - robishop Samsung web page visit 30 days","Samsung A series Campaign - engagement","2304124573_P03|4800019283|Website||_Engagement_$50.00_CPR- $0.05_1,000_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,424,458,"7-day click or 1-day view",1.0801886792453,0.08,8,,,,,,,,,3,,,,0.17467249,active,4,12,,0.00666667,0.02666667,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Engagement_$50.00_CPR- $0.05_1,000_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",29,0.01,0,0,0,0,1.7467248908297,active,ad,"Post engagement",0.0066666666666667,12,12,,2.6200873362445
2023-05-14,18-24,"Custom Audience: Lookalike 1% of Pocket Router page visitor 30 days","IOT Catalog Campaign_Traffic","2304124794_P01|4800019347|Website||_Traffic_$470.00_CPR- $0.04_11,750_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_IOT Catalog Campaign_Apr 26-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,5292,8603,"7-day click or 1-day view",1.6256613756614,1.13,152,,,,,,,,,81,,,,0.13134953,active,3,155,,0.00729032,0.01395062,2023-05-14,2023-05-14,"2304124794_P01|4800019347|Website||_Traffic_$470.00_CPR- $0.04_11,750_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_IOT Catalog Campaign_Apr 26-Jun 30_All FB",251,0.00743421,0,0,0,0,1.7668255259793,active,ad,,,81,155,,0.94153202371266
2023-05-14,65+,"Custom Audience: People who like or follow ​Robishop Page + Robishop Engaged audience in post/ads last 30 Days","Mobile Carnival","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,44,112,"7-day click or 1-day view",2.5454545454545,0.02,2,,,,,,,,,,,,,0.17857143,active,,2,,0.01,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",5,0.01,0,0,0,0,1.7857142857143,active,ad,,,,2,,
2023-05-14,45-54,"Custom Audience: Lookalike (1%) - People who add to cart 10k- 50k value products 30D","Oneplus Nord CE 3 Launch","2304124573_P03|4800019283|Website||_Traffic_$125.00_CPR- $0.04_3,125_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB","Robishop - HP - BD - USD",314738092876571,240,335,"7-day click or 1-day view",1.3958333333333,0.03,6,,,,,,,,,2,,,,0.08955224,active,1,7,,0.00428571,0.015,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$125.00_CPR- $0.04_3,125_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB",8,0.005,0,0,0,0,1.7910447761194,active,ad,"Link clicks",0.005,6,7,,1.7910447761194
2023-05-14,35-44,"Lookalike Audience: Lookalike (1%) - rshop_Accessories_Purchasers_90D_by_name(url) - accessories feed","Dynamic Feed - accessories - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,108,111,"7-day click or 1-day view",1.0277777777778,0,2,,,,,,,,,2,,,,0,active,,2,,0,0,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",3,0,0,0,0,0,1.8018018018018,active,ad,,,2,2,,1.8018018018018
2023-05-14,35-44,"Custom Audience: Lookalike (1%) - Robishop Home appliance page visitors last 30 days","Robishop Electronics & Home appliance Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,3904,5339,"7-day click or 1-day view",1.3675717213115,1.62,97,,,,,,,,,57,,,,0.30342761,active,4,101,,0.0160396,0.02842105,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB",147,0.01670103,0,0,0,0,1.816819629144,active,ad,,,,101,,
2023-05-14,35-44,"Custom Audience: Lookalike  1% (Accessories Purchasers)","Robishop Accessories Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,1746,2640,"7-day click or 1-day view",1.5120274914089,0.93,48,1,,1,0.93,,,,,28,,,,0.35227273,active,,48,,0.019375,0.03321429,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB",53,0.019375,0,0,0,0,1.8181818181818,active,ad,actions:purchase,0.93,1,48,,0.037878787878788
2023-05-14,18-24,"Remarketing: Viewed or Added to Cart in Last 30Days","Robishop Electronics & Home appliance Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,194,272,"7-day click or 1-day view",1.4020618556701,0.13,5,,,,,,,,,3,,,,0.47794118,active,,5,,0.026,0.04333333,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB",6,0.026,0,0,0,0,1.8382352941176,active,ad,,,,5,,
2023-05-14,35-44,"Custom Audience: Lookalike (1%) - Robishop_website_purchasers_90D","Robishop Electronics & Home appliance Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,2036,2645,"7-day click or 1-day view",1.299115913556,1.02,51,,,,,,,,,30,,,,0.38563327,active,,51,,0.02,0.034,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB",77,0.02,0,0,0,0,1.9281663516068,active,ad,,,,51,,
